Zip	City	State	Abbr.	County	Long	Lat	
54206	Cato	Wisconsin	WI		-87.8432	44.1534	
21228	Catonsville	Maryland	MD	Baltimore	-76.7401	39.2782	
74015	Catoosa	Oklahoma	OK	Rogers	-95.7273	36.1721	
63833	Catron	Missouri	MO	New Madrid	-89.7706	36.6876	
12414	Catskill	New York	NY	Greene	-73.8985	42.2276	
14719	Cattaraugus	New York	NY	Cattaraugus	-78.8885	42.3333	
65626	Caulfield	Missouri	MO	Howell	-92.0678	36.6035	
88113	Causey	New Mexico	NM	Roosevelt	-103.087	33.7781	
23029	Cauthornville	Virginia	VA		-77.0396	37.859	
58220	Cavalier	North Dakota	ND	Pembina	-97.7143	48.7935	
72521	Cave City	Arkansas	AR	Sharp	-91.5444	35.9517	
42127	Cave City	Kentucky	KY	Barren	-85.9443	37.117	
85327	Cave Creek	Arizona	AZ	Maricopa	-112.187	33.2765	
85331	Cave Creek	Arizona	AZ	Maricopa	-111.935	33.8851	
62919	Cave In Rock	Illinois	IL	Hardin	-88.2383	37.5008	
97523	Cave Junction	Oregon	OR	Josephine	-123.627	42.1348	
30124	Cave Spring	Georgia	GA	Floyd	-85.3379	34.1167	
72718	Cave Springs	Arkansas	AR	Benton	-94.2183	36.2738	
5142	Cavendish	Vermont	VT	Windsor	-72.6092	43.3766	
21720	Cavetown	Maryland	MD	Washington	-77.5842	39.6473	
57324	Cavour	South Dakota	SD	Beadle	-98.0208	44.365	
67430	Cawker City	Kansas	KS	Mitchell	-98.4335	39.5115	
40815	Cawood	Kentucky	KY	Harlan	-83.2914	36.7812	
29033	Cayce	South Carolina	SC	Lexington	-81.0671	33.9626	
93430	Cayucos	California	CA	San Luis Obispo	-120.891	35.4446	
47928	Cayuga	Indiana	IN	Vermillion	-87.459	39.93	
13034	Cayuga	New York	NY	Cayuga	-76.7024	42.9142	
58013	Cayuga	North Dakota	ND	Sargent	-97.4059	46.1326	
75832	Cayuga	Texas	TX	Anderson	-95.662	31.7942	
97821	Cayuse	Oregon	OR	Umatilla	-118.458	45.6833	
14824	Cayuta	New York	NY	Schuyler	-76.6974	42.2774	
95421	Cazadero	California	CA	Sonoma	-123.197	38.5918	
13035	Cazenovia	New York	NY	Madison	-75.8392	42.938	
53924	Cazenovia	Wisconsin	WI	Richland	-90.2796	43.4987	
87518	Cebolla	New Mexico	NM	Rio Arriba	-106.578	36.4654	
36013	Cecil	Alabama	AL	Montgomery	-85.9827	32.2937	
72930	Cecil	Arkansas	AR	Franklin	-94.0409	35.4252	
31627	Cecil	Georgia	GA	Cook	-83.3915	31.0403	
45821	Cecil	Ohio	OH	Paulding	-84.6296	41.2174	
15321	Cecil	Pennsylvania	PA	Washington	-80.1879	40.3234	
54111	Cecil	Wisconsin	WI	Shawano	-88.4183	44.811	
42724	Cecilia	Kentucky	KY	Hardin	-86.0545	37.669	
70521	Cecilia	Louisiana	LA	St. Martin	-91.8492	30.3364	
21913	Cecilton	Maryland	MD	Cecil	-75.8654	39.4015	
52543	Cedar	Iowa	IA	Mahaska	-92.509	41.2121	
67628	Cedar	Kansas	KS	Smith	-98.9369	39.6602	
49621	Cedar	Michigan	MI	Leelanau	-85.8138	44.8605	
55011	Cedar	Minnesota	MN	Anoka	-93.235	45.3414	
35959	Cedar Bluff	Alabama	AL	Cherokee	-85.6026	34.2417	
24609	Cedar Bluff	Virginia	VA	Tazewell	-81.7668	37.0791	
68015	Cedar Bluffs	Nebraska	NE	Saunders	-96.5691	41.3835	
8018	Cedar Brook	New Jersey	NJ	Camden	-74.9383	39.8024	
65022	Cedar City	Missouri	MO	Callaway	-92.1781	38.5992	
84720	Cedar City	Utah	UT	Iron	-113.168	37.5886	
84721	Cedar City	Utah	UT	Iron	-113.204	37.8788	
68016	Cedar Creek	Nebraska	NE	Cass	-96.1044	41.0425	
78612	Cedar Creek	Texas	TX	Bastrop	-97.4976	30.0966	
87008	Cedar Crest	New Mexico	NM	Bernalillo	-106.362	35.1285	
50614	Cedar Falls	Iowa	IA	Black Hawk	-92.3095	42.4698	
50613	Cedar Falls	Iowa	IA	Black Hawk	-92.4497	42.5241	
27230	Cedar Falls	North Carolina	NC	Randolph	-79.8797	35.8028	
92321	Cedar Glen	California	CA	San Bernardino	-117.153	34.2545	
47016	Cedar Grove	Indiana	IN	Franklin	-84.8924	39.3459	
7009	Cedar Grove	New Jersey	NJ	Essex	-74.2297	40.8534	
27231	Cedar Grove	North Carolina	NC	Orange	-79.1666	36.202	
38321	Cedar Grove	Tennessee	TN	Carroll	-88.5517	35.8613	
25039	Cedar Grove	West Virginia	WV	Kanawha	-81.5982	38.2792	
53013	Cedar Grove	Wisconsin	WI	Sheboygan	-87.8401	43.5751	
63016	Cedar Hill	Missouri	MO	Jefferson	-90.6498	38.3573	
37032	Cedar Hill	Tennessee	TN	Robertson	-87.0275	36.5062	
75104	Cedar Hill	Texas	TX	Dallas	-96.9438	32.5885	
75106	Cedar Hill	Texas	TX	Dallas	-96.7776	32.7673	
28520	Cedar Island	North Carolina	NC	Carteret	-76.5871	34.8739	
32625	Cedar Key	Florida	FL	Levy	-83.0168	29.171	
7927	Cedar Knolls	New Jersey	NJ	Morris	-74.4569	40.8223	
46303	Cedar Lake	Indiana	IN	Lake	-87.4764	41.3713	
48812	Cedar Lake	Michigan	MI	Montcalm	-84.9753	43.4138	
77415	Cedar Lane	Texas	TX	Matagorda	-95.7247	28.9235	
28718	Cedar Mountain	North Carolina	NC	Transylvania	-82.6374	35.1508	
78613	Cedar Park	Texas	TX	Williamson	-97.8176	30.4772	
78630	Cedar Park	Texas	TX	Williamson	-97.6026	30.6568	
61316	Cedar Point	Illinois	IL	La Salle	-89.1237	41.2617	
66843	Cedar Point	Kansas	KS	Chase	-96.8228	38.26	
52404	Cedar Rapids	Iowa	IA	Linn	-91.6853	41.9521	
52401	Cedar Rapids	Iowa	IA	Linn	-91.6554	41.9743	
52405	Cedar Rapids	Iowa	IA	Linn	-91.7098	41.9804	
52403	Cedar Rapids	Iowa	IA	Linn	-91.6259	41.9843	
52402	Cedar Rapids	Iowa	IA	Linn	-91.6612	42.0188	
52411	Cedar Rapids	Iowa	IA	Linn	-91.7263	42.0493	
52407	Cedar Rapids	Iowa	IA	Linn	-91.5992	42.0794	
52408	Cedar Rapids	Iowa	IA	Linn	-91.5992	42.0794	
52409	Cedar Rapids	Iowa	IA	Linn	-91.5992	42.0794	
52410	Cedar Rapids	Iowa	IA	Linn	-91.5992	42.0794	
52497	Cedar Rapids	Iowa	IA	Linn	-91.5992	42.0794	
52498	Cedar Rapids	Iowa	IA	Linn	-91.5992	42.0794	
52499	Cedar Rapids	Iowa	IA	Linn	-91.5992	42.0794	
52406	Cedar Rapids	Iowa	IA	Linn	-91.7775	42.2872	
68627	Cedar Rapids	Nebraska	NE	Boone	-98.1554	41.5564	
95924	Cedar Ridge	California	CA	Nevada	-121.02	39.1988	
49813	Cedar River	Michigan	MI	Menominee	-87.366	45.4485	
17727	Cedar Run	Pennsylvania	PA	Lycoming	-77.4917	41.5299	
39832	Cedar Springs	Georgia	GA		-85.037	31.1745	
31732	Cedar Springs	Georgia	GA	Early	-84.8711	31.2956	
49319	Cedar Springs	Michigan	MI	Kent	-85.5452	43.2215	
67024	Cedar Vale	Kansas	KS	Chautauqua	-96.4701	37.1265	
84013	Cedar Valley	Utah	UT	Utah	-112.092	40.2959	
39741	Cedarbluff	Mississippi	MS	Clay	-88.8267	33.6162	
53012	Cedarburg	Wisconsin	WI	Ozaukee	-88.0029	43.3034	
57527	Cedarbutte	South Dakota	SD		-101.132	43.6473	
65627	Cedarcreek	Missouri	MO	Taney	-93.0172	36.571	
81413	Cedaredge	Colorado	CO	Delta	-107.927	38.9119	
11516	Cedarhurst	New York	NY	Nassau	-73.7264	40.6236	
92322	Cedarpines Park	California	CA	San Bernardino	-117.326	34.2544	
19423	Cedars	Pennsylvania	PA	Montgomery	-75.365	40.2174	
30125	Cedartown	Georgia	GA	Polk	-85.2459	34.0112	
87009	Cedarvale	New Mexico	NM	Torrance	-105.881	34.6509	
72932	Cedarville	Arkansas	AR	Crawford	-94.3749	35.603	
96104	Cedarville	California	CA	Modoc	-120.152	41.4759	
61013	Cedarville	Illinois	IL	Stephenson	-89.6365	42.3761	
49719	Cedarville	Michigan	MI	Mackinac	-84.3488	46.0024	
8311	Cedarville	New Jersey	NJ	Cumberland	-75.1994	39.337	
45314	Cedarville	Ohio	OH	Greene	-83.8013	39.7484	
26611	Cedarville	West Virginia	WV	Gilmer	-80.8323	38.8451	
79223	Cee Vee	Texas	TX	Cottle	-100.457	34.2295	
75423	Celeste	Texas	TX	Hunt	-96.2076	33.2649	
47521	Celestine	Indiana	IN	Dubois	-86.7568	38.3878	
45822	Celina	Ohio	OH	Mercer	-84.6287	40.5566	
38551	Celina	Tennessee	TN	Clay	-85.4966	36.5475	
75009	Celina	Texas	TX	Collin	-96.7673	33.3103	
14720	Celoron	New York	NY	Chautauqua	-79.2791	42.1059	
73017	Cement	Oklahoma	OK	Caddo	-98.1466	34.9321	
49233	Cement City	Michigan	MI	Lenawee	-84.3254	42.0604	
29519	Centenary	South Carolina	SC	Marion	-79.3537	34.027	
82055	Centennial	Wyoming	WY	Albany	-105.994	41.3391	
81125	Center	Colorado	CO	Saguache	-106.091	37.7343	
42214	Center	Kentucky	KY	Metcalfe	-85.7038	37.1177	
63436	Center	Missouri	MO	Ralls	-91.5398	39.5154	
68724	Center	Nebraska	NE	Knox	-97.867	42.5973	
58530	Center	North Dakota	ND	Oliver	-101.159	47.1459	
75935	Center	Texas	TX	Shelby	-94.1869	31.7865	
3225	Center Barnstead	New Hampshire	NH	Belknap	-71.2424	43.3566	
55012	Center City	Minnesota	MN	Chisago	-92.7894	45.4482	
3813	Center Conway	New Hampshire	NH	Carroll	-71.0607	43.9878	
22437	Center Cross	Virginia	VA	Essex	-76.7548	37.7929	
3226	Center Harbor	New Hampshire	NH	Belknap	-71.4797	43.7107	
33514	Center Hill	Florida	FL	Sumter	-81.9963	28.6635	
52212	Center Junction	Iowa	IA	Jones	-91.067	42.0926	
48015	Center Line	Michigan	MI	Macomb	-83.0248	42.4788	
4016	Center Lovell	Maine	ME	Oxford	-70.8917	44.181	
11934	Center Moriches	New York	NY	Suffolk	-72.797	40.7997	
3814	Center Ossipee	New Hampshire	NH	Carroll	-71.1349	43.7682	
52213	Center Point	Iowa	IA	Linn	-91.7758	42.1898	
71323	Center Point	Louisiana	LA	Avoyelles	-92.1879	31.2631	
78010	Center Point	Texas	TX	Kerr	-99.0736	29.929	
26339	Center Point	West Virginia	WV	Doddridge	-80.6352	39.4125	
72027	Center Ridge	Arkansas	AR	Conway	-92.5582	35.3981	
5736	Center Rutland	Vermont	VT	Rutland	-73.017	43.6023	
3227	Center Sandwich	New Hampshire	NH	Carroll	-71.4506	43.8162	
3815	Center Strafford	New Hampshire	NH	Strafford	-71.1071	43.2629	
3816	Center Tuftonboro	New Hampshire	NH	Carroll	-71.2551	43.6849	
18034	Center Valley	Pennsylvania	PA	Lehigh	-75.4242	40.5396	
6409	Centerbrook	Connecticut	CT	Middlesex	-72.4173	41.3474	
43011	Centerburg	Ohio	OH	Knox	-82.68	40.2865	
11720	Centereach	New York	NY	Suffolk	-73.0822	40.8705	
84622	Centerfield	Utah	UT	Sanpete	-111.818	39.1251	
47840	Centerpoint	Indiana	IN	Clay	-87.0935	39.391	
11721	Centerport	New York	NY	Suffolk	-73.3754	40.8929	
19516	Centerport	Pennsylvania	PA	Berks	-76.006	40.4858	
72719	Centerton	Arkansas	AR	Benton	-94.3089	36.367	
42328	Centertown	Kentucky	KY	Ohio	-87.009	37.4079	
65023	Centertown	Missouri	MO	Cole	-92.3995	38.6297	
64019	Centerview	Missouri	MO	Johnson	-93.8702	38.7897	
72829	Centerville	Arkansas	AR	Yell	-93.1773	35.1018	
31028	Centerville	Georgia	GA	Houston	-83.6768	32.6344	
47330	Centerville	Indiana	IN	Wayne	-85.0032	39.8081	
52544	Centerville	Iowa	IA	Appanoose	-92.8728	40.7326	
66014	Centerville	Kansas	KS	Linn	-94.9934	38.213	
70522	Centerville	Louisiana	LA	St. Mary	-91.4397	29.7523	
2632	Centerville	Massachusetts	MA	Barnstable	-70.3532	41.6606	
2634	Centerville	Massachusetts	MA	Barnstable	-70.3087	41.7993	
2636	Centerville	Massachusetts	MA	Barnstable	-70.3087	41.7993	
63633	Centerville	Missouri	MO	Reynolds	-90.9757	37.4285	
14029	Centerville	New York	NY	Allegany	-78.2474	42.4743	
16404	Centerville	Pennsylvania	PA	Crawford	-79.79	41.7243	
57014	Centerville	South Dakota	SD	Turner	-96.9636	43.1176	
37033	Centerville	Tennessee	TN	Hickman	-87.4775	35.7797	
75833	Centerville	Texas	TX	Leon	-95.9213	31.272	
84014	Centerville	Utah	UT	Davis	-111.877	40.9268	
98613	Centerville	Washington	WA	Klickitat	-120.946	45.7032	
74534	Centrahoma	Oklahoma	OK	Coal	-96.3386	34.6066	
99730	Central	Alaska	AK	Yukon-Koyukuk (CA)	-144.749	65.4681	
85531	Central	Arizona	AZ	Graham	-109.788	32.8692	
47110	Central	Indiana	IN	Harrison	-86.1723	38.097	
29630	Central	South Carolina	SC	Pickens	-82.7947	34.7401	
84722	Central	Utah	UT	Washington	-113.625	37.4669	
12035	Central Bridge	New York	NY	Schoharie	-74.3451	42.737	
80427	Central City	Colorado	CO	Gilpin	-105.546	39.8216	
52214	Central City	Iowa	IA	Linn	-91.4914	42.1982	
42330	Central City	Kentucky	KY	Muhlenberg	-87.1202	37.3007	
68826	Central City	Nebraska	NE	Merrick	-98.0017	41.1213	
15926	Central City	Pennsylvania	PA	Somerset	-78.8448	40.0913	
2863	Central Falls	Rhode Island	RI	Providence	-71.3945	41.8883	
11722	Central Islip	New York	NY	Suffolk	-73.1961	40.7866	
49622	Central Lake	Michigan	MI	Antrim	-85.2673	45.0748	
97502	Central Point	Oregon	OR	Jackson	-122.922	42.3899	
13036	Central Square	New York	NY	Oswego	-76.1849	43.309	
10917	Central Valley	New York	NY	Orange	-74.122	41.3268	
6332	Central Village	Connecticut	CT	Windham	-71.909	41.7257	
62801	Centralia	Illinois	IL	Marion	-89.1365	38.5241	
66415	Centralia	Kansas	KS	Nemaha	-96.1486	39.7381	
65240	Centralia	Missouri	MO	Boone	-92.1472	39.1961	
17927	Centralia	Pennsylvania	PA	Columbia	-76.3412	40.8049	
75834	Centralia	Texas	TX	Trinity	-95.1388	31.1058	
98531	Centralia	Washington	WA	Lewis	-122.967	46.7246	
26612	Centralia	West Virginia	WV	Braxton	-80.5861	38.6205	
35960	Centre	Alabama	AL	Cherokee	-85.6092	34.1116	
16828	Centre Hall	Pennsylvania	PA	Centre	-77.6742	40.8254	
35042	Centreville	Alabama	AL	Bibb	-87.1192	32.9503	
21617	Centreville	Maryland	MD	Queen Anne's	-76.045	39.0564	
49032	Centreville	Michigan	MI	St. Joseph	-85.4963	41.9217	
39631	Centreville	Mississippi	MS	Wilkinson	-91.096	31.0893	
20121	Centreville	Virginia	VA	Fairfax	-77.4558	38.8195	
20122	Centreville	Virginia	VA	Fairfax	-77.2888	38.8318	
22020	Centreville	Virginia	VA		-77.448	38.8406	
20120	Centreville	Virginia	VA	Fairfax	-77.467	38.8448	
54824	Centuria	Wisconsin	WI	Polk	-92.5477	45.4484	
32535	Century	Florida	FL	Escambia	-87.3216	30.9687	
26214	Century	West Virginia	WV		-80.1731	39.0943	
25507	Ceredo	West Virginia	WV	Wayne	-82.5578	38.3846	
95307	Ceres	California	CA	Stanislaus	-120.95	37.5833	
14721	Ceres	New York	NY	Allegany	-78.2648	42.0137	
24318	Ceres	Virginia	VA	Bland	-81.3643	37.0046	
49033	Ceresco	Michigan	MI	Calhoun	-85.1128	42.2127	
68017	Ceresco	Nebraska	NE	Saunders	-96.6398	41.0681	
87010	Cerrillos	New Mexico	NM	Santa Fe	-106.132	35.423	
90703	Cerritos	California	CA	Los Angeles	-118.069	33.8669	
87519	Cerro	New Mexico	NM	Taos	-105.629	36.5045	
61818	Cerro Gordo	Illinois	IL	Piatt	-88.7256	39.8681	
28430	Cerro Gordo	North Carolina	NC	Columbus	-78.9216	34.3025	
42215	Cerulean	Kentucky	KY	Trigg	-87.6648	36.9496	
56121	Ceylon	Minnesota	MN	Martin	-94.6149	43.5382	
87713	Chacon	New Mexico	NM	Mora	-105.385	36.1388	
28431	Chadbourn	North Carolina	NC	Columbus	-78.8267	34.3223	
19317	Chadds Ford	Pennsylvania	PA	Delaware	-75.5885	39.8648	
69337	Chadron	Nebraska	NE	Dawes	-102.995	42.8193	
61014	Chadwick	Illinois	IL	Carroll	-89.8963	41.9962	
65629	Chadwick	Missouri	MO	Christian	-93.0451	36.922	
13319	Chadwicks	New York	NY	Oneida	-75.2656	43.0226	
63740	Chaffee	Missouri	MO	Scott	-89.6456	37.1726	
14030	Chaffee	New York	NY	Erie	-78.5025	42.5605	
58014	Chaffee	North Dakota	ND	Cass	-97.3524	46.775	
44023	Chagrin Falls	Ohio	OH	Geauga	-81.3042	41.3872	
44022	Chagrin Falls	Ohio	OH	Cuyahoga	-81.4314	41.4494	
18914	Chalfont	Pennsylvania	PA	Bucks	-75.2149	40.2892	
79224	Chalk	Texas	TX	Cottle	-100.258	34.0749	
15421	Chalk Hill	Pennsylvania	PA	Fayette	-79.5991	39.8451	
99788	Chalkyitsik	Alaska	AK	Yukon-Koyukuk (CA)	-151.025	65.2264	
95925	Challenge	California	CA	Yuba	-121.194	39.4685	
83226	Challis	Idaho	ID	Custer	-114.195	44.4969	
47929	Chalmers	Indiana	IN	White	-86.8626	40.6693	
70043	Chalmette	Louisiana	LA	St. Bernard	-89.9611	29.9466	
70044	Chalmette	Louisiana	LA	St. Bernard	-89.9514	29.9676	
81126	Chama	Colorado	CO	Costilla	-105.451	37.3267	
87520	Chama	New Mexico	NM	Rio Arriba	-106.583	36.8962	
88027	Chamberino	New Mexico	NM	Doña Ana	-106.667	32.0174	
4541	Chamberlain	Maine	ME	Lincoln	-69.4792	43.8843	
57326	Chamberlain	South Dakota	SD	Brule	-99.1317	43.7172	
57325	Chamberlain	South Dakota	SD	Brule	-99.3118	43.7953	
86509	Chambers	Arizona	AZ		-109.396	34.8172	
86502	Chambers	Arizona	AZ	Apache	-109.523	35.2375	
68725	Chambers	Nebraska	NE	Holt	-98.7378	42.1916	
62323	Chambersburg	Illinois	IL	Pike	-90.663	39.8071	
17202	Chambersburg	Pennsylvania	PA		-77.636	39.9072	
17201	Chambersburg	Pennsylvania	PA	Franklin	-77.6579	39.9313	
15723	Chambersville	Pennsylvania	PA	Indiana	-79.1615	40.7056	
87521	Chamisal	New Mexico	NM	Taos	-105.739	36.1311	
65024	Chamois	Missouri	MO	Osage	-91.7697	38.6527	
61821	Champaign	Illinois	IL	Champaign	-88.2788	40.1073	
61820	Champaign	Illinois	IL	Champaign	-88.2407	40.111	
61826	Champaign	Illinois	IL	Champaign	-88.3613	40.1131	
61822	Champaign	Illinois	IL	Champaign	-88.2854	40.1317	
61824	Champaign	Illinois	IL	Champaign	-88.1961	40.1399	
61825	Champaign	Illinois	IL	Champaign	-88.1961	40.1399	
49814	Champion	Michigan	MI	Marquette	-87.8306	46.4685	
69023	Champion	Nebraska	NE	Chase	-101.748	40.46	
15622	Champion	Pennsylvania	PA	Westmoreland	-79.3247	40.044	
12919	Champlain	New York	NY	Clinton	-73.4466	44.9773	
22438	Champlain	Virginia	VA	Essex	-76.9719	38.0214	
55316	Champlin	Minnesota	MN	Hennepin	-93.3819	45.17	
61015	Chana	Illinois	IL	Ogle	-89.2117	41.9933	
21816	Chance	Maryland	MD		-75.9392	38.1785	
22439	Chance	Virginia	VA		-77.0211	38.0841	
36316	Chancellor	Alabama	AL	Geneva	-85.8135	31.1767	
57015	Chancellor	South Dakota	SD	Turner	-96.9827	43.408	
85249	Chandler	Arizona	AZ	Maricopa	-111.774	33.2414	
85248	Chandler	Arizona	AZ	Maricopa	-111.859	33.2509	
85286	Chandler	Arizona	AZ		-111.831	33.2711	
85246	Chandler	Arizona	AZ	Maricopa	-112.187	33.2765	
85226	Chandler	Arizona	AZ	Maricopa	-111.92	33.3092	
85225	Chandler	Arizona	AZ	Maricopa	-111.824	33.3105	
85244	Chandler	Arizona	AZ	Maricopa	-111.889	33.3213	
85224	Chandler	Arizona	AZ	Maricopa	-111.863	33.3301	
47610	Chandler	Indiana	IN	Warrick	-87.3756	38.0423	
56122	Chandler	Minnesota	MN	Murray	-95.9296	43.9163	
74834	Chandler	Oklahoma	OK	Lincoln	-96.8583	35.7043	
75758	Chandler	Texas	TX	Henderson	-95.5393	32.2572	
85227	Chandler Heights	Arizona	AZ	Maricopa	-111.686	33.2122	
16312	Chandlers Valley	Pennsylvania	PA	Warren	-79.3097	41.9358	
43727	Chandlersville	Ohio	OH	Muskingum	-81.8301	39.8897	
62627	Chandlerville	Illinois	IL	Cass	-90.1163	40.0374	
7831	Changewater	New Jersey	NJ	Warren	-74.9448	40.7394	
55317	Chanhassen	Minnesota	MN	Carver	-93.5359	44.8679	
60410	Channahon	Illinois	IL	Will	-88.2138	41.4347	
77530	Channelview	Texas	TX	Harris	-95.1317	29.7914	
49815	Channing	Michigan	MI	Dickinson	-88.0772	46.1546	
79018	Channing	Texas	TX	Hartley	-102.334	35.7826	
20153	Chantilly	Virginia	VA	Fairfax	-77.2888	38.8318	
22021	Chantilly	Virginia	VA		-77.4311	38.8858	
20151	Chantilly	Virginia	VA	Fairfax	-77.4457	38.8867	
22022	Chantilly	Virginia	VA		-77.4312	38.8941	
20152	Chantilly	Virginia	VA	Loudoun	-77.5092	38.8976	
66720	Chanute	Kansas	KS	Neosho	-95.457	37.6749	
88081	Chaparral	New Mexico	NM	Dona Ana	-106.263	32.2239	
27516	Chapel Hill	North Carolina	NC	Orange	-79.0999	35.9162	
27517	Chapel Hill	North Carolina	NC	Orange	-79.0035	35.9182	
27514	Chapel Hill	North Carolina	NC	Orange	-79.0372	35.9203	
27515	Chapel Hill	North Carolina	NC	Orange	-79.1077	36.0525	
27599	Chapel Hill	North Carolina	NC	Orange	-79.1077	36.0525	
37034	Chapel Hill	Tennessee	TN	Marshall	-86.6836	35.6354	
62628	Chapin	Illinois	IL	Morgan	-90.4113	39.7716	
50427	Chapin	Iowa	IA	Franklin	-93.2226	42.8349	
29036	Chapin	South Carolina	SC	Lexington	-81.3318	34.1312	
6235	Chaplin	Connecticut	CT	Windham	-72.1372	41.8026	
40012	Chaplin	Kentucky	KY	Nelson	-85.2015	37.9025	
36015	Chapman	Alabama	AL	Butler	-86.7343	31.6427	
67431	Chapman	Kansas	KS	Dickinson	-97.017	38.9722	
68827	Chapman	Nebraska	NE	Merrick	-98.2217	40.9856	
78347	Chapman Ranch	Texas	TX	Nueces	-97.462	27.5988	
37035	Chapmansboro	Tennessee	TN	Cheatham	-87.1127	36.3768	
25508	Chapmanville	West Virginia	WV	Logan	-82.0512	37.9385	
10514	Chappaqua	New York	NY	Westchester	-73.7715	41.1705	
40816	Chappell	Kentucky	KY	Leslie	-83.3494	37.0098	
69129	Chappell	Nebraska	NE	Deuel	-102.452	41.0966	
77426	Chappell Hill	Texas	TX	Washington	-96.2347	30.1833	
29037	Chappells	South Carolina	SC	Newberry	-81.8644	34.1856	
20621	Chaptico	Maryland	MD	St. Mary's	-76.7833	38.351	
44024	Chardon	Ohio	OH	Geauga	-81.2056	41.5719	
70523	Charenton	Louisiana	LA	St. Mary	-91.5337	29.8796	
50049	Chariton	Iowa	IA	Lucas	-93.3042	41.0226	
1339	Charlemont	Massachusetts	MA	Franklin	-72.8901	42.608	
15022	Charleroi	Pennsylvania	PA	Washington	-79.92	40.1404	
50616	Charles City	Iowa	IA	Floyd	-92.6761	43.0683	
23030	Charles City	Virginia	VA	Charles City	-77.1082	37.3663	
25414	Charles Town	West Virginia	WV	Jefferson	-77.8563	39.2771	
72933	Charleston	Arkansas	AR	Franklin	-94.0337	35.3115	
61920	Charleston	Illinois	IL	Coles	-88.1761	39.4869	
4422	Charleston	Maine	ME	Penobscot	-69.0869	45.067	
38921	Charleston	Mississippi	MS	Tallahatchie	-90.1116	33.9726	
63834	Charleston	Missouri	MO	Mississippi	-89.3342	36.9213	
29412	Charleston	South Carolina	SC	Charleston	-79.9537	32.718	
29408	Charleston	South Carolina	SC		-79.931	32.7762	
29401	Charleston	South Carolina	SC	Charleston	-79.9371	32.7795	
29424	Charleston	South Carolina	SC	Charleston	-79.937	32.7831	
29425	Charleston	South Carolina	SC	Charleston	-79.9471	32.7862	
29409	Charleston	South Carolina	SC	Charleston	-79.9605	32.7961	
29403	Charleston	South Carolina	SC	Charleston	-79.9493	32.7976	
29407	Charleston	South Carolina	SC	Charleston	-80.006	32.7993	
29414	Charleston	South Carolina	SC	Charleston	-80.0568	32.8215	
29402	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29413	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29415	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29416	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29417	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29419	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29422	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29423	Charleston	South Carolina	SC	Charleston	-79.8577	32.8488	
29411	Charleston	South Carolina	SC		-79.9947	32.8715	
29410	Charleston	South Carolina	SC	Berkeley	-80.0027	32.9302	
29406	Charleston	South Carolina	SC	Charleston	-80.0325	32.9352	
29492	Charleston	South Carolina	SC	Berkeley	-79.8528	32.9668	
37310	Charleston	Tennessee	TN	Bradley	-84.7666	35.2556	
25315	Charleston	West Virginia	WV	Kanawha	-81.5536	38.2351	
25321	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25323	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25324	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25325	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25326	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25327	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25328	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25329	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
25330	Charleston	West Virginia	WV	Kanawha	-81.5547	38.2968	
